ID,Barcode,ProductName,Category,SearchDate,BranchID,Branch Name,ItemFoundStatus
262,9789774169786,Maadi,10163-E Egypt Essentials,2025-02-27 14:56:57.583,14,Maadi,Found
263,9783836560108,Aalto,10142-E Artists A-Z,2025-02-27 14:57:25.693,14,Maadi,Found
264,9786009965323,Hand soap Lemongrass,10311-Natural Beauty,2025-02-27 14:58:33.327,3,Heliopolis,Found
265,6228000201195,White Pottery Lanter,10278-General Gift Accessories,2025-02-27 15:05:39.497,14,Maadi,Found
266,9789778064551,كيف تفعل ما لا تحب؟,10033-A Personal Growth,2025-02-27 15:05:41.620,2,Zamalek,Found
267,9789778064513,عزيزتي تارا,10042-A Social Sciences,2025-02-27 15:05:46.817,2,Zamalek,Found
268,6228000201195,White Pottery Lanter,10278-General Gift Accessories,2025-02-27 15:05:51.430,14,Maadi,Found
269,9789778064513,عزيزتي تارا,10042-A Social Sciences,2025-02-27 15:05:55.220,2,Zamalek,Found
270,9786009982468,Diwan Craft Bag 26*3,10382-Free Bags,2025-02-27 15:05:55.730,2,Zamalek,Found
271,9789778800746,سيرة مولع بالهوانم,10029-A Modern Fiction,2025-02-27 15:05:55.783,2,Zamalek,Found
272,6228000201195,White Pottery Lanter,10278-General Gift Accessories,2025-02-27 15:07:53.947,2,Zamalek,Found
273,9789778062694,,,2025-02-27 15:10:20.820,2,Zamalek,Not Found
274,978977862694.,,,2025-02-27 15:10:38.413,2,Zamalek,Not Found
275,9789778062694,,,2025-02-27 15:10:51.610,2,Zamalek,Not Found
276,9786009972702,فلسفة الاسرة,10012-A Comparitive Religion,2025-02-27 15:11:03.423,2,Zamalek,Found
277,9781524764722,One of Us Is Lying,"10343-YA Adventure, Mystery & Thriller",2025-02-27 15:39:28.093,3,Heliopolis,Found
278,9781590525135,Redeeming Love,10226-E Romance,2025-02-27 15:39:56.937,3,Heliopolis,Found
279,9786010051669,Medium Copper Notebo,10312-Notebooks,2025-02-27 15:42:02.417,2,Zamalek,Found
280,9789778202717,حب قبيح,10030-A Modern Translated Fiction,2025-02-27 15:46:01.643,3,Heliopolis,Found
281,9789774169274,Egyptian Flavors,10164-E Egyptian Cooking,2025-02-27 15:49:30.857,2,Zamalek,Found
282,9789774166884,الطبخ المصرى الاصيل,10013-A Cookery,2025-02-27 15:49:35.150,2,Zamalek,Found
283,9786009902288,Salwa Handmade Bookm,10057-Bookmarks,2025-02-27 15:49:42.587,2,Zamalek,Found
284,9786140321663,مزرعة الحيوانات,10047-A Travel Literature,2025-02-27 15:50:07.830,3,Heliopolis,Found
285,9789770937549,السعي للعدالة,10022-A History,2025-02-27 15:50:26.847,3,Heliopolis,Found
286,9786589097747,الأعمال الكاملة الرو,10029-A Modern Fiction,2025-02-27 15:50:31.717,3,Heliopolis,Found
287,9781625274496,"Blue Ocean Strategy,",10201-E Management & Leadership,2025-02-27 15:51:47.227,3,Heliopolis,Found
288,9789778064551,كيف تفعل ما لا تحب؟,10033-A Personal Growth,2025-02-27 15:53:17.460,3,Heliopolis,Found
289,9789777650700,الجريمة والعقاب1/2,10010-A Classical Translated Fiction,2025-02-27 15:56:03.353,3,Heliopolis,Found
290,9789778678321,جسمك يتذكر كل شىء,10038-A Psychology,2025-02-27 15:56:12.180,3,Heliopolis,Found
291,9789776578814,حكاية فلسطين,10022-A History,2025-02-27 15:58:06.427,2,Zamalek,Found
292,9789778941197,كل الخطاة ينزفون,10030-A Modern Translated Fiction,2025-02-27 15:59:20.933,2,Zamalek,Found
293,97897709331554,,,2025-02-27 16:01:37.933,2,Zamalek,Not Found
294,9789770931554,رأيت رام الله,10029-A Modern Fiction,2025-02-27 16:01:50.357,2,Zamalek,Found
295,9789774908088,كل شيئ عن الحب,10033-A Personal Growth,2025-02-27 16:02:03.267,2,Zamalek,Found
296,9789778060546,,,2025-02-27 16:02:19.377,2,Zamalek,Not Found
297,9789778060546,,,2025-02-27 16:02:33.860,2,Zamalek,Not Found
298,9786010004470,Espresso Cup,10308-Mugs,2025-02-27 16:04:23.220,2,Zamalek,Found
299,9789770937495,قصة الاختين هنا وشفا,10062-CA 3-6 Years,2025-02-27 16:18:05.253,2,Zamalek,Found
300,9786010043374,شنطة قماش صغيرة تطري,10053-Bags,2025-02-27 16:19:30.260,14,Maadi,Found
301,9789770931844,الحسين ثائرا,10036-A Poetry & Prose,2025-02-27 16:22:10.070,2,Zamalek,Found
302,9789770931851,الحسين شهيدا,10029-A Modern Fiction,2025-02-27 16:22:16.600,2,Zamalek,Found
303,989938979572,,,2025-02-27 16:22:39.070,2,Zamalek,Not Found
304,9789938979572,صلاة القلق,10029-A Modern Fiction,2025-02-27 16:22:51.657,2,Zamalek,Found
305,9789770938577,أبو الهول,10029-A Modern Fiction,2025-02-27 16:22:58.953,2,Zamalek,Found
306,9786009902288,Salwa Handmade Bookm,10057-Bookmarks,2025-02-27 16:24:55.517,2,Zamalek,Found
307,9789778800869,ستالين سيرة سياسية,10007-A Biography,2025-02-27 16:33:16.770,2,Zamalek,Found
308,9786010040854,Lined Scorpio Passpo,10312-Notebooks,2025-02-27 16:40:48.870,2,Zamalek,Found
309,9789778242492,قاهرة كتشنر,10022-A History,2025-02-27 16:41:22.203,2,Zamalek,Found
310,9781569319017,One Piece (1),10388-CE Manga (MG),2025-02-27 16:41:57.683,2,Zamalek,Found
311,9789778240467,احببت وغدا,10033-A Personal Growth,2025-02-27 16:42:34.840,2,Zamalek,Found
312,9789778242560,سلطانة وثلاث ملكات,10022-A History,2025-02-27 16:49:15.417,3,Heliopolis,Found
313,9781526618351,Deathly Hallows,10348-YA Fantasy,2025-02-27 16:53:51.713,3,Heliopolis,Found
314,9780865654235,Mexican,10193-E Interior Design,2025-02-27 16:54:17.410,2,Zamalek,Found
315,9789774163197,Life in Paradise,10163-E Egypt Essentials,2025-02-27 16:54:34.077,2,Zamalek,Found
316,9786140323308,فن الترجمة,10045-A Thought,2025-02-27 16:56:10.773,2,Zamalek,Found
317,9788854000124,The Treasures of the,10163-E Egypt Essentials,2025-02-27 16:57:00.540,2,Zamalek,Found
318,9789774168741,King Tutankhamun,10163-E Egypt Essentials,2025-02-27 16:58:01.370,2,Zamalek,Found
319,9788880954880,Toutankhamon,10253-F Egypte,2025-02-27 16:58:18.000,2,Zamalek,Found
320,9789774161339,Hidden treasures of,10163-E Egypt Essentials,2025-02-27 17:00:56.690,2,Zamalek,Found
321,9789774168970,Great Book of Ancien,10163-E Egypt Essentials,2025-02-27 17:01:04.077,2,Zamalek,Found
322,9789774246661,Treasures of the Val,10163-E Egypt Essentials,2025-02-27 17:02:03.037,2,Zamalek,Found
323,9789778678383,المكتبة المتنقلة,10010-A Classical Translated Fiction,2025-02-27 17:07:21.317,2,Zamalek,Found
324,9780241679388,"Art, Annotated",10180-E General Art,2025-02-27 17:12:01.770,3,Heliopolis,Found
325,9789779603346,نجيب محفوظ: عن الكتا,10027-A Literary Criticism,2025-02-27 17:13:28.897,3,Heliopolis,Found
326,9781839644870,William Morris Set o,10391-E Journals,2025-02-27 17:13:51.693,3,Heliopolis,Found
327,9781035044412,Things No One Taught,10214-E Personal Growth,2025-02-27 17:14:10.473,14,Maadi,Found
328,9780670919536,Personal MBA,10201-E Management & Leadership,2025-02-27 17:16:08.727,3,Heliopolis,Found
330,9789776633964,رسائل إلى سارتر1/2,10008-A Biograpyhy & Correspondance,2025-02-27 17:30:24.433,14,Maadi,Found
331,9781398719484,Say You Swear,10226-E Romance,2025-02-27 17:31:58.657,2,Zamalek,Found
332,9781399728591,Caught Up,,2025-02-27 17:32:26.643,2,Zamalek,Not Found
333,9781399728591,Caught Up,,2025-02-27 17:32:33.123,2,Zamalek,Not Found
334,9781399728591,Caught Up,,2025-02-27 17:32:33.863,2,Zamalek,Not Found
335,9781399728591,Caught Up,,2025-02-27 17:32:37.183,2,Zamalek,Not Found
336,9780670919536,Personal MBA,,2025-02-27 17:32:39.327,3,Heliopolis,Not Found
337,9781408855713,Deathly Hallows,,2025-02-27 17:32:40.207,3,Heliopolis,Not Found
338,9780670919536,Personal MBA,,2025-02-27 17:32:41.253,3,Heliopolis,Not Found
339,9786009970491,Small Leather Bag wi,,2025-02-27 17:32:42.170,2,Zamalek,Not Found
340,9786009970491,Small Leather Bag wi,,2025-02-27 17:33:14.037,2,Zamalek,Not Found
341,9789778678321,جسمك يتذكر كل شىء,10038-A Psychology,2025-02-27 17:33:16.627,14,Maadi,Found
342,9781783253302,Five Minutes In The,10391-E Journals,2025-02-27 17:34:29.200,14,Maadi,Found
343,9780349439259,Binding 13,10226-E Romance,2025-02-27 17:35:45.343,2,Zamalek,Found
344,97803494392599780349439259,,,2025-02-27 17:35:45.770,2,Zamalek,Not Found
345,9780349439259,Binding 13,10226-E Romance,2025-02-27 17:35:48.717,2,Zamalek,Found
346,9780241629031,Art,10180-E General Art,2025-02-27 17:45:04.987,2,Zamalek,Found
347,842817038889,,,2025-02-27 17:46:43.123,3,Heliopolis,Not Found
348,842817038889,,,2025-02-27 17:46:48.500,3,Heliopolis,Not Found
349,9782764315439,Mickey Mouse Clubhou,"10102-CE Novelty,Toys & Die-cut books",2025-02-27 17:46:51.000,3,Heliopolis,Found
350,97827643154399782764315439,,,2025-02-27 17:46:51.367,3,Heliopolis,Not Found
351,9782764315439,Mickey Mouse Clubhou,"10102-CE Novelty,Toys & Die-cut books",2025-02-27 17:46:54.940,3,Heliopolis,Found
352,842817091365,,,2025-02-27 17:47:26.527,3,Heliopolis,Not Found
353,https://youtu.be/WBk898Zcrqk,,,2025-02-27 17:47:32.423,3,Heliopolis,Not Found
354,842817091365,,,2025-02-27 17:47:35.810,3,Heliopolis,Not Found
355,842817091365,,,2025-02-27 17:47:37.247,3,Heliopolis,Not Found
356,842817091365,,,2025-02-27 17:47:40.760,3,Heliopolis,Not Found
357,842817091365,,,2025-02-27 17:47:43.863,3,Heliopolis,Not Found
358,842817038889,,,2025-02-27 17:48:00.620,3,Heliopolis,Not Found
359,842817038889,,,2025-02-27 17:48:02.777,3,Heliopolis,Not Found
360,9782764315439,Mickey Mouse Clubhou,"10102-CE Novelty,Toys & Die-cut books",2025-02-27 17:48:10.373,3,Heliopolis,Found
361,9789776578708,الانس و الجبس,10025-A Humor,2025-02-27 17:48:16.840,3,Heliopolis,Found
362,9789778200348,وساوس وهلاوس,10019-A Essays,2025-02-27 17:48:24.113,3,Heliopolis,Found
363,842817091365,,,2025-02-27 17:48:39.457,3,Heliopolis,Not Found
364,9781837956685,"Chicks, Lambs, Bunni",10084-CE Colouring & Painting activity books,2025-02-27 17:48:59.120,3,Heliopolis,Found
365,842817091365,,,2025-02-27 17:49:38.700,3,Heliopolis,Not Found
366,842817091365,,,2025-02-27 17:49:44.033,3,Heliopolis,Not Found
367,842817038889,,,2025-02-27 17:49:57.383,3,Heliopolis,Not Found
368,842817038889,,,2025-02-27 17:50:00.017,3,Heliopolis,Not Found
369,9949744800389,Tahado Purple Ramada,10072-Calendars & Diaries,2025-02-27 17:51:16.910,2,Zamalek,Found
370,9949744800389,Tahado Purple Ramada,10072-Calendars & Diaries,2025-02-27 17:51:22.403,2,Zamalek,Found
371,6222027702055,To Do List - Crazy,10312-Notebooks,2025-02-27 17:54:06.547,3,Heliopolis,Found
372,9782764352212,Disney Baby Tattle T,"10102-CE Novelty,Toys & Die-cut books",2025-02-27 17:54:44.690,3,Heliopolis,Found
373,9788883701146,Large Plain Notebook,10312-Notebooks,2025-02-27 17:56:47.267,3,Heliopolis,Found
374,9789933168452,حيوانات أحبها,10061-CA 0-3 Years,2025-02-27 17:57:00.490,3,Heliopolis,Found
375,1029,,,2025-02-27 18:01:00.270,3,Heliopolis,Not Found
376,1029,,,2025-02-27 18:01:02.560,3,Heliopolis,Not Found
377,9781783253302,Five Minutes In The,10391-E Journals,2025-02-27 18:03:20.863,2,Zamalek,Found
378,9781912023011,Five Minutes in the,10391-E Journals,2025-02-27 18:03:29.103,2,Zamalek,Found
379,9780713687903,Don'ts for Wives,10192-E Humour,2025-02-27 18:03:34.287,3,Heliopolis,Found
380,8058647620251,Passion Journal - Ba,10312-Notebooks,2025-02-27 18:05:38.663,2,Zamalek,Found
381,9781471179396,Power Of Your Subcon,"10207-E Mind, Body & Spirit",2025-02-27 18:10:15.943,2,Zamalek,Found
382,9781471146725,Shoe Dog,10181-E General Business,2025-02-27 18:11:31.843,2,Zamalek,Found
383,9781785042225,When the Body Says N,"10207-E Mind, Body & Spirit",2025-02-27 18:13:38.370,2,Zamalek,Found
384,9786010004912,Book Sleeve NM,10274-General Book Accessories,2025-02-27 18:16:54.350,2,Zamalek,Found
385,9789778242140,أكرهك لا تتركني,10038-A Psychology,2025-02-27 18:23:23.873,2,Zamalek,Found
386,9789778242430,عندما أقول لا أشعر ب,10033-A Personal Growth,2025-02-27 18:23:27.340,2,Zamalek,Found
387,978601051669,,,2025-02-27 18:25:22.913,2,Zamalek,Not Found
388,9781408855713,Deathly Hallows,,2025-02-27 18:36:06.717,3,Heliopolis,Not Found
389,9780713687903,Don'ts for Wives,,2025-02-27 18:36:06.880,3,Heliopolis,Not Found
390,9781786583239,Days at the Morisaki,10183-E General Fiction,2025-02-27 18:38:27.433,2,Zamalek,Found
391,9780008604462,I Hope This Finds Yo,10183-E General Fiction,2025-02-27 18:38:58.180,2,Zamalek,Found
392,9789778064483,كيف يتعافى الطفل بدا,10033-A Personal Growth,2025-02-27 18:39:11.400,2,Zamalek,Found
393,9780008604462,I Hope This Finds Yo,10183-E General Fiction,2025-02-27 18:39:40.040,2,Zamalek,Found
394,9781785042225,When the Body Says N,"10207-E Mind, Body & Spirit",2025-02-27 18:40:00.947,2,Zamalek,Found
395,9781638932468,Haunting Adeline,10226-E Romance,2025-02-27 18:43:26.570,14,Maadi,Found
396,9786009946109,A6 Wire Virgo Notebo,10313-Notebooks (DEL),2025-02-27 18:43:59.517,14,Maadi,Found
397,9781846684302,Why Nations Fail,10219-E Popular Economics,2025-02-27 18:44:22.883,2,Zamalek,Found
398,9786010039681,Vintage Magnet- Film,10280-General Home accessories,2025-02-27 18:44:31.027,2,Zamalek,Found
399,9788880954880,Toutankhamon,10253-F Egypte,2025-02-27 18:44:50.060,2,Zamalek,Found
400,9780863563553,Zeina,10183-E General Fiction,2025-02-27 18:45:20.130,2,Zamalek,Found
401,9780863566264,Love in the Kingdom,10183-E General Fiction,2025-02-27 18:45:46.330,2,Zamalek,Found
402,9789774163197,Life in Paradise,10163-E Egypt Essentials,2025-02-27 18:46:35.507,2,Zamalek,Found
403,9781638932482,Where's Molly,10226-E Romance,2025-02-27 18:47:03.417,14,Maadi,Found
404,9789776633230,الخروج للنهار,10017-A Egypt,2025-02-27 18:47:22.863,2,Zamalek,Found
405,9789778242782,أنوثة,10035-A Philosphy,2025-02-27 18:49:10.307,2,Zamalek,Found
406,9780099483649,Essentials of Psycho,10185-E General Psychology,2025-02-27 18:49:19.713,2,Zamalek,Found
407,9789774246661,Treasures of the Val,10163-E Egypt Essentials,2025-02-27 18:49:54.200,2,Zamalek,Found
408,9783836576246,Dali,10142-E Artists A-Z,2025-02-27 18:50:06.090,2,Zamalek,Found
409,9798892790062,"People, Performance,",10201-E Management & Leadership,2025-02-27 18:50:52.577,2,Zamalek,Found
410,9780712670579,The Original Rider W,10211-E New Age,2025-02-27 18:51:20.183,2,Zamalek,Found
411,9789774164163,Art of the Pharaohs,10163-E Egypt Essentials,2025-02-27 18:52:39.760,2,Zamalek,Found
412,9788854003972,Die Schaetze der Pyr,10266-G Aegypten,2025-02-27 18:53:33.297,2,Zamalek,Found
413,9789779923956,كيف تبيــع أي شيء لأ,10028-A Management,2025-02-27 19:12:20.277,2,Zamalek,Found
414,9786010008574,مصحف مقاس 14*20 مدهب,10026-A Islam,2025-02-27 19:14:28.010,3,Heliopolis,Found
415,9780593230381,The Message,10230-E Society & Culture Studies,2025-02-27 19:20:42.820,2,Zamalek,Found
416,9786009999067,Congratulations Baby,10076-Cards,2025-02-27 19:21:50.853,14,Maadi,Found
417,9786009934937,Fatouta Doll,10280-General Home accessories,2025-02-27 19:21:57.130,3,Heliopolis,Found
418,6222027703182,Ramadan Luxury Box G,10072-Calendars & Diaries,2025-02-27 19:25:38.720,14,Maadi,Found
419,9789770939321,رؤى وذات,10008-A Biograpyhy & Correspondance,2025-02-27 19:30:54.220,3,Heliopolis,Found
420,9789778800746,سيرة مولع بالهوانم,10029-A Modern Fiction,2025-02-27 19:30:56.687,3,Heliopolis,Found
421,9789938979503,دانشمند,10029-A Modern Fiction,2025-02-27 19:30:59.627,3,Heliopolis,Found
422,9786010042599,Travelers Elastic Se,10284-General Office supplies,2025-02-27 19:33:03.927,14,Maadi,Found
423,9788883704987,Large Ruled Cahier B,10312-Notebooks,2025-02-27 19:33:24.037,14,Maadi,Found
424,9781439772225,Maria and Mares Line,10391-E Journals,2025-02-27 19:34:47.783,14,Maadi,Found
425,9781623716608,Umm Kulthum,10103-CE People & Places(MG),2025-02-27 19:38:05.220,2,Zamalek,Found
426,9789938979503,دانشمند,,2025-02-27 19:38:59.027,3,Heliopolis,Not Found
427,9781408855713,Deathly Hallows,,2025-02-27 19:38:59.260,3,Heliopolis,Not Found
428,ذاتك,,,2025-02-27 19:39:44.897,2,Zamalek,Not Found
429,9780241340660,Things You Can See O,10232-E Spirituality,2025-02-27 19:39:54.237,14,Maadi,Found
430,9786589090540,1984,10030-A Modern Translated Fiction,2025-02-27 19:40:04.657,14,Maadi,Found
431,9786009977801,Leather Card Holder,10286-General Personal Accessories,2025-02-27 19:41:00.600,14,Maadi,Found
432,9786010064096,A5 Camel Undated Pla,10312-Notebooks,2025-02-27 19:41:07.577,14,Maadi,Found
433,9789778800906,مستقبل علم المصريات,10022-A History,2025-02-27 19:41:48.080,3,Heliopolis,Found
434,9788883704987,Large Ruled Cahier B,10312-Notebooks,2025-02-27 19:42:04.810,14,Maadi,Found
435,8056420850994,Large Ruled Lemon Gr,10312-Notebooks,2025-02-27 19:42:13.910,14,Maadi,Found
436,9786010040458,Blue Notes To Self-,10312-Notebooks,2025-02-27 19:42:43.270,14,Maadi,Found
437,9786009970491,Small Leather Bag wi,10053-Bags,2025-02-27 19:43:20.233,14,Maadi,Found
438,9781439781982,Safavid Indigo (Safa,10391-E Journals,2025-02-27 19:43:53.003,14,Maadi,Found
439,9781439772225,Maria and Mares Line,10391-E Journals,2025-02-27 19:44:00.090,14,Maadi,Found
440,9789774164262,Minarets of Cairo,10163-E Egypt Essentials,2025-02-27 19:44:45.173,3,Heliopolis,Found
441,9786010031500,Laila Khaled Noteboo,10312-Notebooks,2025-02-27 19:45:34.527,3,Heliopolis,Found
442,9786010060258,قبس من نور,10026-A Islam,2025-02-27 19:45:51.770,3,Heliopolis,Found
443,9786010004515,مبخرة,10280-General Home accessories,2025-02-27 19:47:09.080,2,Zamalek,Found
444,9786010004570,Soap Dish,10280-General Home accessories,2025-02-27 19:47:37.340,2,Zamalek,Found
445,9781974702558,My Hero Academia 16,10388-CE Manga (MG),2025-02-27 19:50:22.450,3,Heliopolis,Found
446,9782764356739,Thomas All Engines G,"10102-CE Novelty,Toys & Die-cut books",2025-02-27 19:58:55.720,3,Heliopolis,Found
447,9781416961147,Fun with Hieroglyphs,10088-CE Egyptology,2025-02-27 19:59:10.187,3,Heliopolis,Found
448,9786009963955,Small Leather Notebo,10312-Notebooks,2025-02-27 20:03:14.500,2,Zamalek,Found
449,9786010051669,Medium Copper Notebo,10312-Notebooks,2025-02-27 20:03:25.873,2,Zamalek,Found
450,9781649033468,Blowing on Yogurt an,10177-E Foreign Language Study,2025-02-27 20:12:35.323,2,Zamalek,Found
451,6223006027251,Pyramids 99 pcs Mini,10418-Puzzles,2025-02-27 20:13:27.133,3,Heliopolis,Found
452,9786009956918,Duk Cross Body B/C,10053-Bags,2025-02-27 20:13:39.263,3,Heliopolis,Found
453,9786009983038,A6 SKETCH MockEgypt,10312-Notebooks,2025-02-27 20:13:50.520,3,Heliopolis,Found
454,9786010033221,Code: L8- Big Gift B,10053-Bags,2025-02-27 20:14:22.190,3,Heliopolis,Found
455,9781623718138,Divine Names,10194-E Islam,2025-02-27 20:14:56.833,2,Zamalek,Found
456,9780746097755,Famous Buildings,10086-CE Discover,2025-02-27 20:17:55.443,3,Heliopolis,Found
457,9781623716608,Umm Kulthum,10103-CE People & Places(MG),2025-02-27 20:18:07.920,3,Heliopolis,Found
458,9780007155668,Alchemist,10183-E General Fiction,2025-02-27 20:21:18.047,2,Zamalek,Found
459,9781439716014,Safavid (Safavid Bin,10391-E Journals,2025-02-27 20:23:33.290,3,Heliopolis,Found
460,6223004037658,Cherry Candle,10075-Candles,2025-02-27 20:24:47.540,3,Heliopolis,Found
461,9786010063457,Pyramid Wooden Bookm,10057-Bookmarks,2025-02-27 20:26:39.030,3,Heliopolis,Found
462,6223006023697,King Tut 1 Bookmark,10057-Bookmarks,2025-02-27 20:27:00.990,3,Heliopolis,Found
463,9786010054813,أم كلثوم,10002-A Arts,2025-02-27 20:28:52.220,2,Zamalek,Found
464,9786010058958,Gold Ayat el kursi b,10286-General Personal Accessories,2025-02-27 20:28:55.150,14,Maadi,Found
465,9789776743410,بعد ما يناموا العيال,10041-A Short Stories,2025-02-27 20:28:59.607,2,Zamalek,Found
466,9786010059139,Gold Ankh Scarab Roy,10286-General Personal Accessories,2025-02-27 20:29:13.790,14,Maadi,Found
467,9786010059160,Royal Layers Gold Ve,10286-General Personal Accessories,2025-02-27 20:29:41.433,14,Maadi,Found
468,9786010058538,Blue Ultimate Planne,10072-Calendars & Diaries,2025-02-27 20:31:41.903,3,Heliopolis,Found
